2	9.172786709525277e-11	5.912449132843378e-11
3	1.018386828000604e-10	4.3335531197141103e-11
4	1.0435042181492138e-10	3.4242909088641445e-11
5	1.046117130446707e-10	2.9253179662339545e-11
6	1.0419994965437632e-10	2.501637501031881e-11
7	1.0379853710713179e-10	2.2372490112351014e-11
8	1.0342690196030397e-10	2.0288037173810776e-11
9	1.0348443066526271e-10	1.8483653114499067e-11
10	1.0359285467193041e-10	1.6986238257779306e-11
11	1.0395166779049023e-10	1.5899851649796088e-11
12	1.0471122937488098e-10	1.4647908575207452e-11
13	1.0545216147070499e-10	1.3981719076423466e-11
14	1.0638496440765841e-10	1.3054921079502251e-11
15	1.0731663741397961e-10	1.2486831863921595e-11
16	1.0854341689288242e-10	1.1781007600843812e-11
17	1.0974345241780066e-10	1.131257377197146e-11
18	1.1097777595835692e-10	1.0842833231724582e-11
19	1.122345474323434e-10	1.0373175463867891e-11
20	1.1380553099988768e-10	9.928293801064026e-12
21	1.1517651766241745e-10	9.578435939824347e-12
22	1.1667183099471615e-10	9.267985229340716e-12
23	1.1805857636831484e-10	9.002904394684226e-12
24	1.1945193144842355e-10	8.607031001431216e-12
25	1.211840853000424e-10	8.38545733294728e-12
26	1.2259757805262301e-10	8.101315080665882e-12
27	1.2420223089097857e-10	7.917550935242095e-12
28	1.2580289197978816e-10	7.72483234413748e-12
29	1.2734848243046747e-10	7.426444450673776e-12
30	1.2914154214511845e-10	7.376355883089631e-12
31	1.3082786189160056e-10	7.077536416657749e-12
32	1.322907125597467e-10	6.921652648947712e-12
33	1.3403107312238946e-10	6.844634543040209e-12
34	1.357745498834579e-10	6.6416455999337076e-12
35	1.3728182778612515e-10	6.45473854365266e-12
36	1.390289317854153e-10	6.360402006422136e-12
37	1.4095094214486955e-10	6.2510109692527004e-12
38	1.42589708363203e-10	6.099247325317808e-12
39	1.4415008875693942e-10	5.925011771656349e-12
40	1.4611610446876755e-10	5.909814417131765e-12
41	1.4794093859940673e-10	5.77590545337167e-12
42	1.494467336356511e-10	5.650179824915944e-12
43	1.514473777287142e-10	5.574439309919838e-12
44	1.5308875587879334e-10	5.437260973569938e-12
45	1.5505822510371346e-10	5.392803103314316e-12
46	1.5673620737581235e-10	5.227391553807423e-12
47	1.5850376765215817e-10	5.134948019551627e-12
48	1.6037415442064431e-10	5.138635363331019e-12
49	1.624551187066919e-10	4.9660981296250775e-12
50	1.6410166914390147e-10	4.930591572481702e-12
51	1.6605096004849915e-10	4.863856354282261e-12
52	1.6808784113723185e-10	4.743249743667922e-12
53	1.6990522836039047e-10	4.743971298399261e-12
54	1.7194391145307747e-10	4.6142779256746676e-12
55	1.7374101591963656e-10	4.575236619173798e-12
56	1.7564259761163572e-10	4.490243275328488e-12
57	1.7756325009715824e-10	4.4251210911842974e-12
58	1.7962669531212977e-10	4.409941836767969e-12
59	1.816299333909202e-10	4.363112643121006e-12
60	1.8364121175390152e-10	4.305724397153e-12
61	1.8554616051391175e-10	4.190946005706911e-12
62	1.87807483765045e-10	4.1445951983344415e-12
63	1.895290036856947e-10	4.13780579982615e-12
64	1.9172625422665138e-10	4.054255523446719e-12
65	1.9369522633341865e-10	4.01370262862417e-12
66	1.9592926816295547e-10	3.966167889407769e-12
67	1.978673794168903e-10	3.975301678516232e-12
68	2.0028044200280594e-10	3.8661553719205575e-12
69	2.0220947867041904e-10	3.835445595453315e-12
70	2.0445945306719808e-10	3.825307634008568e-12
71	2.0671289035302172e-10	3.755499933216156e-12
72	2.0870503164262023e-10	3.7339308782100865e-12
73	2.1125403643176737e-10	3.720827230772338e-12
74	2.1307741801733858e-10	3.645132948652014e-12
75	2.1562377354354196e-10	3.585076441121978e-12
76	2.178889180242353e-10	3.5802605611706297e-12
77	2.2014756570496185e-10	3.5115079161609966e-12
78	2.2250392165117014e-10	3.4695363348237473e-12
79	2.245022979590705e-10	3.437101865540713e-12
80	2.2716690463471158e-10	3.423536087640012e-12
81	2.2963426677777405e-10	3.43516882831938e-12
82	2.3196040811609847e-10	3.354171338037778e-12
83	2.339802869806745e-10	3.3694740796012848e-12
84	2.368109669832856e-10	3.2950065890128065e-12
85	2.3906117060957213e-10	3.304835218121782e-12
86	2.4142471140766983e-10	3.2389100165951903e-12
87	2.440177051754685e-10	3.2455460359594025e-12
88	2.4680553833170785e-10	3.1663546379828287e-12
89	2.491557204476848e-10	3.1496452060307514e-12
90	2.5143008503997386e-10	3.1365264420248263e-12
91	2.540068627349866e-10	3.0980181177031925e-12
92	2.566658129853897e-10	3.10226727832226e-12
93	2.5940112070821134e-10	3.06574597383398e-12
94	2.6205152686653844e-10	3.020903495879848e-12
95	2.649150577824636e-10	3.00770186635162e-12
96	2.6761756522507167e-10	3.0041506937315093e-12
97	2.701895725767767e-10	2.9491795942039514e-12
98	2.728646580801251e-10	2.9166953115591055e-12
99	2.7574691366590503e-10	2.9100971227340775e-12
100	2.7827221532756115e-10	2.8984910951618217e-12
101	2.8138531708904786e-10	2.8958655946779746e-12
102	2.840468905044947e-10	2.8665008663740318e-12
103	2.8656167188922234e-10	2.8413620877362565e-12
104	2.899160204016453e-10	2.829605306937891e-12
105	2.9232671343430913e-10	2.782515556572552e-12
106	2.9529492395467463e-10	2.765297221045536e-12
107	2.9862980300005206e-10	2.7250969548716984e-12
108	3.013949392475443e-10	2.721259629955891e-12
109	3.040852498493637e-10	2.6981884655594464e-12
110	3.0757930404629487e-10	2.6824593518082304e-12
111	3.101276531624255e-10	2.6685619172619944e-12
112	3.132383501950791e-10	2.6709295036162595e-12
113	3.165546404360662e-10	2.6546984793040056e-12
114	3.196688802939697e-10	2.595110861081666e-12
115	3.224144197725259e-10	2.598083581729701e-12
116	3.2590397459817697e-10	2.594336192919152e-12
117	3.2885814343108777e-10	2.575667725405882e-12
118	3.3216314027659694e-10	2.538109278521053e-12
119	3.3518119987061954e-10	2.5378877054085787e-12
120	3.383915751536769e-10	2.516412499164574e-12
121	3.412491051450448e-10	2.5031650570009527e-12
122	3.4474922371581506e-10	2.4634071837885273e-12
123	3.479384152694451e-10	2.4820221149180634e-12
124	3.512896330389857e-10	2.4373422897320672e-12
125	3.544937619476453e-10	2.4134635419349952e-12
126	3.576001967936593e-10	2.42350303540801e-12
127	3.607625497877115e-10	2.424354672421479e-12
128	3.6460816003918206e-10	2.3850542906242477e-12
129	3.6733969338866466e-10	2.389904159916023e-12
130	3.7099200336697333e-10	2.3630188610913113e-12
131	3.745942446276869e-10	2.3373238396799527e-12
132	3.775427153496663e-10	2.327057263973538e-12
133	3.8141705261329077e-10	2.3065432243155006e-12
134	3.8466908448824955e-10	2.333715834143149e-12
135	3.879151200881296e-10	2.3179298398675782e-12
136	3.917689868328202e-10	2.2923527135896945e-12
137	3.9504432828653607e-10	2.2732303842304283e-12
138	3.980141095458211e-10	2.279242636517188e-12
139	4.0189081993373795e-10	2.266655254818858e-12
140	4.049952136876834e-10	2.2340235220967114e-12
141	4.0887474460152466e-10	2.2174059384313743e-12
142	4.117694741924553e-10	2.2174040619288485e-12
143	4.1596256532107784e-10	2.2178918329682573e-12
144	4.1886898737440246e-10	2.170729951566709e-12
145	4.226448551115286e-10	2.1629678105929524e-12
146	4.258356126424844e-10	2.1741520609050172e-12
147	4.298758064559835e-10	2.155143229367176e-12
148	4.328018473645392e-10	2.1289175044780803e-12
149	4.371151507743334e-10	2.123254707564629e-12
150	4.404301708428437e-10	2.1379109647535787e-12
151	4.434939317473329e-10	2.0881353253937515e-12
152	4.474093994408619e-10	2.099512971886709e-12
153	4.50677059580405e-10	2.0753232498952045e-12
154	4.538900863446539e-10	2.0617409014064023e-12
155	4.573936571906619e-10	2.086232761259205e-12
156	4.609869648998294e-10	2.0468096218840385e-12
157	4.646449882645054e-10	2.049643720301367e-12
158	4.686089457302806e-10	2.0186304021326753e-12
159	4.721060040154748e-10	2.0196888987619098e-12
160	4.756925734237736e-10	2.0109237777408107e-12
161	4.787729833494233e-10	1.9869041659983834e-12
162	4.828279008968075e-10	1.9831212529693284e-12
163	4.854596895444548e-10	1.980056853374556e-12
164	4.898094337181176e-10	1.9958267767531158e-12
165	4.924725650391654e-10	1.9712187888846077e-12
166	4.964873567356814e-10	1.9649381995402016e-12
167	4.996779986746479e-10	1.9451793009155435e-12
168	5.030154643469041e-10	1.9252499067696446e-12
169	5.063594612282159e-10	1.9336991197799e-12
170	5.101440975426029e-10	1.905260021326859e-12
171	5.129758201363402e-10	1.920997468683657e-12
172	5.168992195243323e-10	1.8888217544103992e-12
173	5.206499924554891e-10	1.887933398934496e-12
174	5.231839594967778e-10	1.8870210117054203e-12
175	5.267874180428134e-10	1.8966464862557325e-12
176	5.30163583933372e-10	1.8661827371347436e-12
177	5.334309976741774e-10	1.8578605000660256e-12
178	5.368793476585694e-10	1.838864252100739e-12
179	5.403058466399017e-10	1.8525318399644908e-12
180	5.436146736011862e-10	1.833316359381094e-12
181	5.467054442400182e-10	1.83495587526273e-12
182	5.501369325729199e-10	1.8339623156023814e-12
183	5.532182700005109e-10	1.8115077415770857e-12
184	5.556692168858743e-10	1.8148878228699373e-12
185	5.597140418928445e-10	1.7985128142651602e-12
186	5.629915689900458e-10	1.7860552137993602e-12
187	5.651351435283787e-10	1.7922864940361803e-12
188	5.683662804674618e-10	1.764798285295146e-12
189	5.721993077617906e-10	1.7845434676762119e-12
